time,x,y,z
4757,0.8762,-0.223,-0.04259
4773,0.8761,-0.2229,-0.04276
4788,0.876,-0.223,-0.04295
4806,0.8762,-0.2229,-0.04291
4821,0.8762,-0.2229,-0.04292
4839,0.8763,-0.2228,-0.04286
4855,0.8762,-0.223,-0.0428
4874,0.8761,-0.2231,-0.04276
4891,0.8761,-0.2231,-0.04277
4908,0.8762,-0.2232,-0.04267
4922,0.8762,-0.2234,-0.04257
4938,0.8762,-0.2234,-0.04257
4955,0.8762,-0.2233,-0.04268
4974,0.8762,-0.2232,-0.04268
4991,0.8763,-0.2231,-0.04262
5006,0.8763,-0.2231,-0.04258
5021,0.8762,-0.2231,-0.04258
5041,0.8762,-0.2231,-0.04259
5055,0.8762,-0.2231,-0.04271
5074,0.8762,-0.2231,-0.04271
5090,0.8763,-0.223,-0.04273
5105,0.8763,-0.2231,-0.04288
5122,0.8763,-0.2232,-0.04312
5139,0.8763,-0.2231,-0.04308
5155,0.8763,-0.2231,-0.04309
5171,0.876,-0.223,-0.04318
5190,0.876,-0.223,-0.0431
5206,0.876,-0.2231,-0.04308
5222,0.876,-0.2231,-0.04309
5238,0.8761,-0.2231,-0.04317
5255,0.8762,-0.2232,-0.04315
5280,0.8762,-0.2232,-0.04309
5290,0.8762,-0.2232,-0.0431
5307,0.8763,-0.2232,-0.04308
5330,0.8761,-0.2233,-0.0431
5339,0.8761,-0.2233,-0.04311
5355,0.876,-0.2233,-0.04312
5371,0.8761,-0.2233,-0.04318
5388,0.8761,-0.2234,-0.04332
5405,0.8761,-0.2235,-0.04329
5421,0.8761,-0.2235,-0.0433
5441,0.8755,-0.2235,-0.04368
5455,0.8756,-0.2235,-0.0435
5472,0.8756,-0.2235,-0.04351
5489,0.8758,-0.2234,-0.04344
5505,0.8759,-0.2234,-0.0435
5521,0.8757,-0.2236,-0.04359
5541,0.8757,-0.2236,-0.04361
5555,0.8757,-0.2235,-0.04352
5575,0.8757,-0.2234,-0.04349
5590,0.8757,-0.2233,-0.04349
5605,0.8757,-0.2234,-0.04346
5621,0.8757,-0.2234,-0.04347
5638,0.8753,-0.2235,-0.04342
5655,0.8746,-0.2237,-0.04352
5678,0.8746,-0.2239,-0.04345
5693,0.8745,-0.2239,-0.04346
5706,0.8745,-0.2236,-0.0435
5722,0.8744,-0.2235,-0.04347
5738,0.8743,-0.2235,-0.04349
5756,0.8743,-0.2234,-0.04341
5773,0.8738,-0.2234,-0.04326
5789,0.8735,-0.2234,-0.0433
5805,0.8738,-0.2234,-0.04336
5822,0.8738,-0.2234,-0.04337
5839,0.8738,-0.2233,-0.0434
5855,0.8739,-0.2234,-0.04339
5875,0.874,-0.2234,-0.04328
5890,0.874,-0.2234,-0.04329
5906,0.8739,-0.2236,-0.04327
5921,0.8743,-0.2237,-0.04306
5940,0.8743,-0.2237,-0.04307
5958,0.8745,-0.2238,-0.04304
5973,0.8745,-0.2237,-0.04295
5991,0.8746,-0.2237,-0.04294
6009,0.8747,-0.2235,-0.04263
6022,0.8747,-0.2235,-0.04262
6038,0.8754,-0.2234,-0.04198
6055,0.8753,-0.2234,-0.04209
6074,0.8751,-0.2234,-0.04216
6089,0.8751,-0.2234,-0.04215
6105,0.8751,-0.2233,-0.042
6122,0.8753,-0.2232,-0.04178
6142,0.8751,-0.2232,-0.04185
6158,0.8751,-0.2232,-0.04183
6174,0.8749,-0.2233,-0.042
6189,0.8748,-0.2233,-0.04215
6206,0.8747,-0.2233,-0.04215
6221,0.8747,-0.2233,-0.04214
6238,0.8748,-0.2232,-0.04213
6255,0.8749,-0.2233,-0.04213
6273,0.8749,-0.2234,-0.04203
6288,0.8749,-0.2234,-0.04201
6305,0.8749,-0.2236,-0.04197
6321,0.8748,-0.2236,-0.042
6338,0.8748,-0.2236,-0.04199
6357,0.875,-0.2235,-0.04183
6372,0.875,-0.2235,-0.04189
6389,0.875,-0.2235,-0.04188
6404,0.875,-0.2236,-0.04192
6423,0.875,-0.2236,-0.04191
6440,0.875,-0.2236,-0.04183
6456,0.875,-0.2237,-0.04188
6476,0.8749,-0.2237,-0.0419
6488,0.8749,-0.2237,-0.04189
6504,0.8749,-0.2236,-0.04182
6522,0.8748,-0.2235,-0.04188
6539,0.8749,-0.2233,-0.0418
6555,0.8749,-0.2233,-0.04178
6571,0.8749,-0.2233,-0.04179
6588,0.8749,-0.2233,-0.04182
6604,0.875,-0.2233,-0.0418
6621,0.8749,-0.2233,-0.04179
6641,0.875,-0.2233,-0.04182
6654,0.875,-0.2234,-0.04184
6678,0.8749,-0.2234,-0.04191
6689,0.8749,-0.2234,-0.04191
6706,0.8752,-0.2233,-0.04208
6723,0.8756,-0.2231,-0.04192
6739,0.8763,-0.2228,-0.04194
6755,0.8763,-0.2227,-0.04192
6772,0.8763,-0.2221,-0.04192
6788,0.8764,-0.222,-0.04194
6806,0.8763,-0.222,-0.04205
6822,0.8764,-0.2219,-0.04204
6839,0.8765,-0.2218,-0.04202
6857,0.8767,-0.2215,-0.04197
6874,0.8782,-0.2238,-0.04261
6889,0.8783,-0.2239,-0.04263
6904,0.8816,-0.227,-0.04494
6921,0.883,-0.2266,-0.04736
6939,0.8831,-0.2267,-0.04746
6955,0.8892,-0.2264,-0.05094
6973,0.8892,-0.2264,-0.05091
7286,0.8866,-0.2127,-0.03512
7567,0.8874,-0.2132,-0.0364
7786,0.8883,-0.2081,-0.03675
8038,0.8778,-0.2168,-0.03219
8055,0.8792,-0.2198,-0.03787
8072,0.8793,-0.22,-0.03822
8088,0.8797,-0.2215,-0.04002
8105,0.8799,-0.2221,-0.04109
8122,0.8807,-0.2214,-0.04108
8139,0.8801,-0.2218,-0.0413
8154,0.8801,-0.222,-0.04161
8171,0.8816,-0.2224,-0.04209
8188,0.8814,-0.2222,-0.04196
8207,0.8817,-0.2223,-0.04171
8221,0.8818,-0.2225,-0.04193
8238,0.8816,-0.2224,-0.0416
8254,0.8815,-0.2225,-0.04151
8272,0.8816,-0.2227,-0.04167
8290,0.8811,-0.2225,-0.04188
8307,0.881,-0.2221,-0.04193
8321,0.8812,-0.2218,-0.04186
8341,0.8815,-0.2214,-0.04136
8354,0.8815,-0.2215,-0.04153
8371,0.8809,-0.2215,-0.04152
8388,0.8803,-0.2216,-0.0421
8407,0.88,-0.2217,-0.04256
8421,0.88,-0.2218,-0.04272
8439,0.88,-0.2217,-0.04267
8727,0.8884,-0.2141,-0.03387
8998,0.8792,-0.2182,-0.03407
9179,0.8792,-0.219,-0.03604
9181,0.8786,-0.2189,-0.03624
9181,0.8792,-0.2215,-0.04218
9182,0.8791,-0.2218,-0.04266
9182,0.8789,-0.2216,-0.04349
9182,0.8794,-0.2211,-0.04296
9183,0.8783,-0.221,-0.04283
9183,0.8794,-0.2211,-0.04286
9254,0.8763,-0.2224,-0.03867
9273,0.8766,-0.2239,-0.0422
9288,0.8766,-0.224,-0.0424
9304,0.8763,-0.2244,-0.04346
9320,0.8758,-0.2251,-0.04409
9338,0.8757,-0.2252,-0.04435
9355,0.8756,-0.225,-0.04391
9374,0.8756,-0.2251,-0.04389
9388,0.8757,-0.2249,-0.04369
9404,0.8755,-0.2251,-0.04375
9422,0.8755,-0.2251,-0.04383
9442,0.8759,-0.2249,-0.0434
9455,0.8758,-0.2249,-0.04331
9474,0.8757,-0.225,-0.04339
9489,0.876,-0.225,-0.0432
9504,0.8759,-0.2251,-0.04317
9521,0.8758,-0.2251,-0.04312
9538,0.8758,-0.2251,-0.04318
9556,0.8756,-0.2251,-0.04347
9573,0.8756,-0.225,-0.04372
9589,0.8758,-0.2242,-0.04388
9605,0.8749,-0.2236,-0.04414
9621,0.8748,-0.2236,-0.04426
9638,0.8749,-0.223,-0.04419
9659,0.8755,-0.2226,-0.04396
9671,0.8755,-0.2226,-0.04402
9690,0.8758,-0.2223,-0.0438
9705,0.8762,-0.2221,-0.04376
9722,0.8762,-0.2221,-0.04387
9740,0.8761,-0.2221,-0.0439
9745,0.8761,-0.2221,-0.04381
9759,0.8761,-0.2221,-0.04384
9775,0.8761,-0.2222,-0.04386
9791,0.8761,-0.2222,-0.0438
9808,0.8761,-0.222,-0.04365
9824,0.8761,-0.222,-0.04368
9842,0.876,-0.222,-0.04373
9858,0.876,-0.2219,-0.0437
9875,0.8757,-0.2216,-0.04382
9890,0.8756,-0.2216,-0.04386
9908,0.8754,-0.2217,-0.04384
9925,0.8751,-0.2219,-0.04402
9945,0.8753,-0.2219,-0.04375
9961,0.8753,-0.2219,-0.04377
9975,0.8749,-0.222,-0.0438
9991,0.875,-0.2221,-0.04368
10009,0.875,-0.222,-0.04348
10026,0.875,-0.222,-0.0435
10042,0.8749,-0.2217,-0.04342
10057,0.8755,-0.2214,-0.04323
10076,0.8757,-0.2212,-0.04309
10093,0.8756,-0.2212,-0.04309
10107,0.8759,-0.2213,-0.04295
10124,0.8764,-0.221,-0.04252
10142,0.8766,-0.2211,-0.04209
10160,0.8766,-0.2211,-0.04208
10176,0.8774,-0.2209,-0.04208
10194,0.8783,-0.2206,-0.04173
10212,0.8781,-0.2207,-0.0418
10228,0.8782,-0.2207,-0.04178
10243,0.8783,-0.2206,-0.04186
10259,0.8786,-0.2207,-0.0419
10279,0.8784,-0.2208,-0.04214
10293,0.8784,-0.2208,-0.04214
10307,0.8783,-0.2209,-0.04218
10327,0.8783,-0.221,-0.04215
10345,0.8784,-0.2209,-0.0422
10359,0.8778,-0.2205,-0.04224
10375,0.8775,-0.2205,-0.04247
10392,0.8767,-0.2207,-0.04248
10411,0.8767,-0.2207,-0.04252
10425,0.8767,-0.2207,-0.04252
10443,0.8764,-0.2209,-0.0424
10459,0.8753,-0.2217,-0.04188
10475,0.8744,-0.2216,-0.04196
10491,0.8743,-0.2217,-0.04194
10509,0.8721,-0.2222,-0.04292
10524,0.8713,-0.2223,-0.0429
10554,0.8715,-0.2222,-0.04278
10559,0.8714,-0.2223,-0.04278
10574,0.8716,-0.2221,-0.04293
10594,0.872,-0.2219,-0.043
10609,0.8721,-0.2218,-0.04299
10627,0.872,-0.2218,-0.043
10643,0.8728,-0.2219,-0.04267
10660,0.8736,-0.2223,-0.04249
10680,0.8738,-0.2223,-0.04268
10692,0.8738,-0.2223,-0.04268
10708,0.8737,-0.2222,-0.04277
10725,0.8738,-0.2221,-0.04273
10743,0.8739,-0.222,-0.04253
10759,0.8739,-0.222,-0.04253
10775,0.874,-0.2219,-0.04255
10793,0.874,-0.2219,-0.0425
10811,0.8744,-0.2221,-0.04265
10827,0.8744,-0.2221,-0.04265
10848,0.8751,-0.2225,-0.04249
10860,0.8749,-0.2224,-0.04252
10876,0.8749,-0.2225,-0.04252
10891,0.8749,-0.2225,-0.04252
10907,0.8749,-0.2224,-0.04272
10924,0.8748,-0.2222,-0.04305
10942,0.8745,-0.2221,-0.04301
10960,0.8745,-0.2221,-0.04302
10975,0.8745,-0.2222,-0.04294
10992,0.8745,-0.2221,-0.04302
11008,0.8745,-0.2221,-0.04304
11026,0.8745,-0.2221,-0.04304
11042,0.8743,-0.2221,-0.04302
11059,0.8741,-0.2221,-0.04299
11076,0.8742,-0.222,-0.04302
11094,0.8742,-0.222,-0.04303
11107,0.8745,-0.2218,-0.04307
11123,0.8746,-0.2218,-0.04316
11141,0.8747,-0.2218,-0.04321
11157,0.8747,-0.2218,-0.04322
11176,0.875,-0.222,-0.04316
11192,0.8749,-0.2221,-0.04313
11211,0.8749,-0.2221,-0.04316
11227,0.8749,-0.2221,-0.04317
11242,0.8752,-0.2221,-0.04317
11259,0.8751,-0.2221,-0.04323
11279,0.8751,-0.2221,-0.04327
11294,0.8751,-0.2221,-0.04328
11308,0.8752,-0.2221,-0.04326
11324,0.8753,-0.2222,-0.04309
11341,0.8752,-0.2221,-0.04305
11358,0.8752,-0.2221,-0.04305
11378,0.8755,-0.222,-0.04305
11393,0.8755,-0.222,-0.04302
11409,0.8756,-0.2219,-0.04298
11428,0.8757,-0.2218,-0.04283
11442,0.8757,-0.2218,-0.04283
11460,0.8757,-0.2218,-0.04283
11478,0.8755,-0.2217,-0.0429
11493,0.8755,-0.2217,-0.04291
11509,0.8755,-0.2216,-0.04293
11527,0.8754,-0.2217,-0.04284
11543,0.8754,-0.2217,-0.0429
11560,0.8754,-0.2217,-0.0429
11576,0.8754,-0.2217,-0.04291
11593,0.8753,-0.2217,-0.04289
11610,0.8753,-0.2217,-0.04289
11627,0.8753,-0.2217,-0.04289
11646,0.8755,-0.2218,-0.0429
11659,0.8756,-0.2218,-0.04287
11678,0.8757,-0.2218,-0.0429
11694,0.8757,-0.2218,-0.04291
11708,0.8757,-0.2218,-0.04294
11726,0.8757,-0.2217,-0.04295
11742,0.8755,-0.2216,-0.04309
11760,0.8755,-0.2216,-0.0431
11775,0.8754,-0.2215,-0.0432
11792,0.8753,-0.2215,-0.04322
11811,0.8753,-0.2215,-0.04329
11826,0.8753,-0.2215,-0.04329
11842,0.8753,-0.2216,-0.04328
11859,0.8755,-0.2215,-0.04323
11876,0.8755,-0.2216,-0.04324
11891,0.8755,-0.2216,-0.04324
11912,0.8754,-0.2216,-0.04328
11927,0.8754,-0.2214,-0.04317
11943,0.8753,-0.2211,-0.04292
11959,0.8753,-0.2211,-0.04292
11977,0.8752,-0.221,-0.04285
11991,0.8752,-0.221,-0.04292
12008,0.8751,-0.2212,-0.04288
12024,0.8751,-0.2212,-0.04288
12041,0.8748,-0.2215,-0.04277
12059,0.8748,-0.2212,-0.04272
12081,0.8748,-0.2212,-0.04268
12099,0.8747,-0.2213,-0.04269
12108,0.8747,-0.2213,-0.04269
12124,0.8746,-0.2212,-0.04263
12141,0.8747,-0.2212,-0.0427
12159,0.8747,-0.2212,-0.0427
12175,0.8748,-0.2214,-0.04277
12193,0.8747,-0.2218,-0.04277
12210,0.8748,-0.222,-0.04267
12230,0.8748,-0.222,-0.04267
12243,0.8748,-0.2221,-0.04258
12260,0.8748,-0.222,-0.04259
12276,0.8749,-0.2219,-0.04257
12292,0.8749,-0.2219,-0.04257
12310,0.8748,-0.2217,-0.04252
12325,0.8748,-0.2217,-0.04248
12343,0.8748,-0.2217,-0.04248
12359,0.8748,-0.2217,-0.04248
12376,0.8748,-0.2216,-0.04248
