time,x,y,z
9417,0.9863,0.2206,-0.2841
9433,0.9866,0.2207,-0.2841
9450,0.9862,0.2218,-0.2837
9466,0.9867,0.2247,-0.2839
9483,0.9865,0.2249,-0.2841
9500,0.9869,0.2239,-0.2834
9520,0.9862,0.2225,-0.283
9536,0.9865,0.2215,-0.2847
9550,0.9864,0.2215,-0.2848
9579,0.9849,0.2202,-0.2847
9602,0.9848,0.2204,-0.2849
9621,0.985,0.2202,-0.2846
9636,0.985,0.2202,-0.2847
9653,0.985,0.2199,-0.2845
9669,0.9853,0.2203,-0.2841
9685,0.9853,0.2203,-0.2842
9775,1.073,0.2334,-0.214
9800,0.977,0.2228,-0.2834
9819,0.9765,0.2222,-0.2852
9839,0.9765,0.2222,-0.2852
9848,0.9834,0.2214,-0.2834
9867,0.9865,0.2223,-0.2817
9885,0.9865,0.2223,-0.2817
9900,0.9865,0.2221,-0.2817
9916,0.987,0.222,-0.2824
9932,0.9879,0.2221,-0.2822
9949,0.9879,0.2221,-0.2822
9977,0.9871,0.2205,-0.2823
9999,0.9864,0.2199,-0.282
10015,0.9864,0.2199,-0.282
10032,0.9859,0.2203,-0.2808
10049,0.9868,0.2222,-0.2813
10067,0.9865,0.2218,-0.2811
10085,0.9866,0.2218,-0.2811
10101,0.9868,0.2217,-0.2812
10118,0.9867,0.2214,-0.2815
10136,0.9868,0.2214,-0.2815
10151,0.9869,0.2214,-0.2815
10193,0.9837,0.2195,-0.2824
10200,0.9846,0.2201,-0.2831
10217,0.9849,0.2208,-0.2835
10233,0.9851,0.2213,-0.2842
10254,0.9854,0.2212,-0.2838
10266,0.9853,0.2211,-0.2834
10284,0.9853,0.2211,-0.2834
10300,0.9863,0.2211,-0.2828
10318,0.986,0.2218,-0.2824
10335,0.9855,0.2213,-0.2819
10350,0.9855,0.2213,-0.2818
10381,0.9863,0.22,-0.2812
10402,0.9862,0.22,-0.2812
10419,0.9862,0.22,-0.2812
10567,1.072,0.2304,-0.2158
10578,0.9832,0.2216,-0.2818
10600,0.9839,0.2213,-0.2818
10618,0.9839,0.2213,-0.2818
10634,0.9839,0.2209,-0.2819
10652,0.9839,0.2209,-0.2819
10702,0.9752,0.2195,-0.2827
10716,0.977,0.2199,-0.2824
10733,0.9804,0.2197,-0.2841
10750,0.9804,0.2197,-0.2841
10779,0.9872,0.2152,-0.2874
10802,0.9883,0.2185,-0.2866
10819,0.9883,0.2185,-0.2866
10835,0.9884,0.219,-0.2858
10851,0.9887,0.2202,-0.2849
10868,0.9884,0.2211,-0.2831
10889,0.9888,0.2212,-0.2831
10903,0.9881,0.2215,-0.2816
10927,0.9873,0.2213,-0.2819
11035,0.9866,0.2195,-0.28
11048,0.986,0.2191,-0.2801
11065,0.9857,0.219,-0.2806
11082,0.9857,0.219,-0.2807
11099,0.9863,0.2194,-0.2818
11116,0.9863,0.2194,-0.2819
11233,0.9849,0.2158,-0.2823
11249,0.9811,0.217,-0.2849
11267,0.9806,0.2181,-0.2842
11286,0.9814,0.2193,-0.2841
11301,0.9813,0.2193,-0.2841
11319,0.9829,0.2201,-0.2832
11336,0.9837,0.2207,-0.2827
11351,0.9837,0.2208,-0.2827
11366,0.9841,0.2214,-0.2821
11383,0.9848,0.2222,-0.2841
11401,0.9854,0.2238,-0.2848
11422,0.9855,0.2241,-0.2848
11533,1.069,0.2339,-0.218
11580,0.9936,0.2219,-0.2805
11601,0.9856,0.2214,-0.2823
11618,0.9852,0.2213,-0.2824
11633,0.9852,0.221,-0.2833
11652,0.9858,0.2207,-0.2828
11666,0.9846,0.2207,-0.2835
11682,0.9842,0.2207,-0.2837
11798,1.066,0.2305,-0.2163
12065,1.073,0.2432,-0.2149
12280,1.079,0.2502,-0.2142
12549,1.082,0.2539,-0.2086
12761,1.09,0.2563,-0.2108
13027,1.097,0.2569,-0.2057
13298,1.101,0.2584,-0.2002
13563,1.11,0.2585,-0.1978
13831,1.117,0.2589,-0.195
14103,1.131,0.2623,-0.1899
14372,1.138,0.2626,-0.1812
14640,1.15,0.2668,-0.1806
14909,1.161,0.2674,-0.1681
15049,0.9834,0.219,-0.2892
15066,0.9835,0.219,-0.2893
15083,0.9835,0.219,-0.2893
15100,0.9795,0.2211,-0.2905
15116,0.981,0.2168,-0.2837
15132,0.982,0.2177,-0.285
15148,0.9819,0.2179,-0.2851
15176,0.9825,0.2182,-0.2867
15200,0.9857,0.2201,-0.2863
15216,0.9858,0.2204,-0.2865
15235,0.9873,0.22,-0.2853
15251,0.9873,0.2184,-0.2853
15267,0.9877,0.2185,-0.2855
15285,0.9879,0.2186,-0.2856
15301,0.9881,0.219,-0.285
15319,0.9872,0.2197,-0.2843
15334,0.9869,0.2196,-0.2841
15353,0.9869,0.2197,-0.2841
15381,0.9861,0.2176,-0.2844
15405,0.9803,0.206,-0.2914
15418,0.9802,0.2056,-0.2917
15440,0.9805,0.2064,-0.2912
15501,0.9934,0.2199,-0.2785
15517,0.989,0.2196,-0.2827
15533,0.9837,0.2184,-0.283
15551,0.9831,0.2183,-0.2832
15581,0.9852,0.2185,-0.2816
15601,0.9852,0.2189,-0.2817
15618,0.985,0.2188,-0.2818
15635,0.985,0.219,-0.2825
15650,0.9849,0.2188,-0.2826
15666,0.9844,0.2191,-0.283
15687,0.9846,0.2181,-0.2831
15699,0.9844,0.2181,-0.2832
15721,0.9839,0.2181,-0.2895
15734,0.9852,0.2187,-0.2874
15752,0.985,0.2187,-0.2876
15780,0.9866,0.219,-0.2862
15880,1.067,0.2317,-0.2226
16103,0.9835,0.2182,-0.2841
16117,0.9844,0.2181,-0.2834
16134,0.9835,0.2168,-0.2817
16152,0.9836,0.2167,-0.2816
16184,0.9813,0.2163,-0.2834
16199,0.9819,0.2172,-0.2835
16221,0.9841,0.2183,-0.2838
16234,0.9842,0.2183,-0.2837
16250,0.9857,0.2186,-0.2848
16266,0.9868,0.2174,-0.2845
16285,0.9869,0.2173,-0.2845
16300,0.9862,0.2146,-0.2845
16321,0.9863,0.2145,-0.2845
16577,1.064,0.2287,-0.2228
16843,1.073,0.2415,-0.2166
17110,1.08,0.2505,-0.2121
17376,1.089,0.2546,-0.2098
